Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
23,TN/TRN/2018/06/0153,Tamil Nadu,Tirunelveli,Leptospirosis,79,00,03-02-18,08-02-18,Under Surveillance,"Cases reported from Village Idayathavanai, PHC Sueandai, HSC Meenakshipuram Block Keelapavoor. District RRT investigated the outbreak. House to house survey done. 4 Water samples send to Water Lab, Tirunelveli and 7 blood samples send to DPHL, Tenkasi for Dengue, Chikungunya, Lepto and 7 blood samples send to IVCZ, Hosur for Scrub Typhus test. Mass cleaning and fogging done in the affected village .Bleaching powder and lime powder mixture (in 1:3 ratio) sprayed in the damp and moist surfaces and in the cattle sheds. Fever camp established and sent patients to nearby PHC for inpatient care . Strict instructions to maintain Chlorination at 2 ppm. All cases treated symptomatically. Health education given.",6,
24,TN/DDG/2018/27/969,Tamil Nadu,Dindigul,Leptospirosis,14,00,02-07-18,05-07-18,Under Control,"Cases reported from Village 'Athoor, SC 'Old Sempatti, PHC Sithayankottai, Block Athoor. District RRT investigated the outbreak. House to house fever survey done. 14 smear samples were negative for Malaria at Sithayankottai PHC. 08 serum samples sent to DPHL, Dindigul;03 samples were positive for Leptospirosis. Water pipeline leakages were rectified and cattle shed was disinfected. Health camp organized in the school and all cases treated symptomatically. Relevant health education given.",27,
34,TN/DDG/2018/28/1017,Tami Nadu,Dindigul,Leptospirosis,18,00,09-07-18,12-07-18,Under Control,"house Dindigul; Leptospirosis.(IgM organized symptomatically. Health measures.Cases of fever reported from Village 'Viralipatti, HSC/PHC S.Thummalapatti, Block Nilakottai. District RRT investigated the outbreak. House to fever survey done. 18 smear samples tested at S.Thummalapatti PHC were negative for Malaria. 07 serum samples sent to DPHL 01 sample positive for Elisa) Health camp in the school and cases treated education given on personal hygiene and environmental sanitation",28,
43,TN/MDR/2018/28/1025,Tami Nadu,Madurai,Leptospirosis,23,00,25-06-18,,Under Control,"Cases of fever reported from Village 'Melachinnampatti, SC Kondayampatti, PHC Ayyankottai, Block 'Alanganallur. District RRT investigated the outbreak. House to house fever survey done. 05 serum samples sent to DPHL Madurai; 1 sample positive for Leptospirosis IgM Elisa. All cases treated symptomatically. Mass cleaning and disinfection done. Community advised to drink boiled water and disinfect cattle sheds. All breeding sources identified and destroyed.",28,
31,MH/SIN/2018/30/1113,Maharashtra,Sindhudurg,Leptospirosis,04,01(18/ M),16-07-18,,Under Control,"Cases of fever with jaundice reported from Village Nerur, SC Nerur No. 01. PHC Walaval, Taluk Kudal. District RRT investigated the outbreak. House to house survey done. 02 blood samples tested for Malaria at PHC were negative. 14 blood samples tested; 04 positive for Leptospirosis by IgM Elisa. All cases treated symptomatically. Health education given on personal hygiene measures and sanitation.",30,
63,AS/KMM/2018/35/1216,Assam,Kamrup Metro,Leptospirosis,03,00,16-07-18,,Under Control,"Cases reported from Village Marlap Bituli, Bamunkhat, Sonapurpathar, SC Bandorgog, Ghogua, PHC Nartap, Digaru. District RRT investigated the outbreak. House to house survey done. Two serum samples sent to DPHL Sonapur for IgM Elisa for Leptospirosis and were reported positive. Health camp organized in the school and cases treated symptomatically. Relevant health education given.",35,
68,KL/ERN/2018/35/1220,Kerala,Ernakulum,Leptospirosis,590,08,20-08-18,,Under Surveillance,"Cases reported from multiple flood affected districts. Ernakulam, Alappuha, Pathanmthitta, Thrissur, Palakkad, Malappuram and Kozhikode. District RRT investigated the outbreak. House to house survey done. 158 cases confirmed using IgM ELISA for Leptospirosis at DPHL, Medical college and referral labs. All cases treated symptomatically. Intensive preventive measures implemented. Arrangements made for early recognition and treatment. Chemo prophylaxis using Doxycyclin capsules given to all persons exposed to flood water and those engaged in rescue works. Community made aware of signs and symptoms of disease and measures of prevention.",35,
15,TN/PUD/2023/01/13,Tamil Nadu,Pudukkottai,Leptospirosis,09,00,04-01-2023,05-01-2023,Under Control,"Cases reported from Village – Vengaivayal, HSC – Muthukadu, PHC - Cauvery Nagar, Block – Annavasal, District- Pudukkottai with fever. Six serum sample and one water sample sent to DPHL, Aranthangi where three samples tested positive for leptospirosis by IgM ELISA. District & block RRT investigated the outbreak. Health education given through community sensitization meeting.",1
34,UP/PBT/2023/01/31,Uttar Pradesh,Pilibhit,Leptospirosis,53,00,09-11-2022,,Under Control,"Cases reported from Village Habibullah Khan, SD-Bisalpur with fever, bodyache and fatigue. 58 sample tested for leptospirosis, out of which eight samples found positive by IgM ELISA. District & block RRT investigated the outbreak. Health education given.",1
0,AS/MAR/2023/06/117,Assam,Marigaon,Leptospirosis,01,00,08-02-2023,09-02-2023,Under Control,"Cases reported from Bhurbandha, Udari SD, Nabheti with symptoms of fever with jaundice. One serum sample sent to Microbiology deptt GMCH for Leptospirosis IgM ELISA, where it tested positive for it. District RRT investigated the outbreak. Fever survey conducted in the affected area. Health education was imparted.",6
3,AS/MAR/2023/06/117,Assam,Marigaon,Leptospirosis,01,00,08-02-2023,09-02-2023,Under Control,"Cases reported from Bhurbandha, Udari SD, Nabheti with symptoms of fever with jaundice. One serum sample sent to Microbiology deptt GMCH for Leptospirosis IgM ELISA, where it tested positive for it. District RRT investigated the outbreak. Fever survey conducted in the affected area. Health education was imparted.",6
19,KN/DKK/2023/08/177,Karnataka,Dakshin Kannada,Leptospirosis,01,01,01-02-23,,Under Control,"Cases reported from Village Navoor, PHC/CHC Indabettu, Taluk Belthangady, District Dakshin Kannada. Case presented with vomiting, abdominal pain, fever and cough. One blood sample was sent to DPHL, Dakshin Kannada and tested IgM ELISA positive for Leptospirosis. The deceased case was a 23 years old male. The cause of death was septic shock with multi organ dysfunction syndrome. District RRT investigated the outbreak. Fever survey was done in the community. Health education was given.",8
16,MH/RGD/2023/13/264,Maharashtra,Raigad,Leptospirosis,20,01,06-02-2023,,Under Control,"Cases reported from Health Facility Pali, Block Sudhagad, district Raigad. They presented with fever with cough and cold. 20 blood samples were collected. Of these, one was found positive for Leptospirosis by IgM ELISA. District RRT investigated the outbreak. Most of the affected cases belonged to 26-40 years age group. The deceased case was a 50 years old male. Examination of all the fever cases were done. Fever survey in the affected area was done. Health education was given on the importance of wearing footwear when going out and on rodent control measures.",13
27,JH/JAT/2023/18/373,Karnataka,Dakshina Kannada,Leptospirosis,01,01,04-04-23,,Under Surveillance,"Cases reported from Village Pervaje, PHC Bellare, Taluk Sullia, District Dakshina Kannada. Case presented with fever and pain in the abdomen. District RRT investigated the outbreak. The affected case was 59 years old male. One blood serum sent to DPHL Dakshin Kannada, result positive for Leptospirosis IgM ELISA. Community awareness and health education given by peripheral health team regarding the preventive measures. Case has succumbed to death on 30.04.2023.",18
42,MH/THN/2023/33/990,Maharashtra,Thane,Leptospirosis,01,01,15-08-23,18-08-23,Under Control,"Cases were reported from Jupiter hospital, Sub- District: Ulhasnagar, District: Thane. Case presented with fever, hypotension. 1 sample was sent to lab of Jupiter Hospital Thane, which was found to be positive for Leptospirosis PCR. 14 days house to house fever surveillance were conducted. Blood samples of the 4 relatives of suspected deceased patient were taken, which were found to be negative. The case a 70 year old female died due to multiple organ failure and viral pneumonia on 15/08/2023.",33
14,KN/BEL/2023/34/1029,Karnataka,Ballari,Leptospirosis,11,0,21-08-23,21-08-23,Under Surveillance,"Cases were reported from Village Krishna Nagar, Sub-District Sandur, District Ballari. Cases presented with fever, headache and myalgia. 5 blood samples sent to VIMS Ballari. District RRT investigated the outbreak. Cases were treated symptomatically. 2 samples came positive for Leptospirosis IgM by ELISA. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",34
18,KN/KWR/2023/42/1465,Karnataka,Uttar Kannad,Leptospirosis,1,1,20-10-23,20-10-23,Under Surveillance,"Cases reported from Valgalli Village, Santheguli PHC, Kumta Taluk. Cases presented with symptoms of fever & jaundice. Three samples were sent to DSL Uttara Kannada, out pof which 1 was found to be positive for Leptospira IgM by ELISA. District",42
