Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
30,MP/BPL/2018/43/1400,Madhya Pradesh,"Bhopal, Vidhisha, Sehore, Sagar, Hoshangabad, Raisen, Narsinghpur",Zika Virus,130,02,28-10-18,01-11-18,Under Control,"Cases of Zika virus disease were reported from multiple districts of Madhya Pradesh i.e. Bhopal (53), Vidhisha (50), Sehore (21), Sagar (2), Hoshangabad (2), Raisen (1), Narsinghpur (1). Central level, State level and District level RRT were constituted to investigate the outbreak. House to house fever survey was initiated around the affected areas. Fogging, larval control and personal protective measures were initiated in the area. A total of 486 blood samples were collected and tested at AIIMS Bhopal, of which 130 were found positive by RT-PCR. A 18 year old male tested positive for Zika and died of coinfection with Dengue and JE, similarly another women of 23 years tested positive and died of multiorgan failure.",43,
34,MP/BPL/2018/43/1400,Madhya Pradesh,"Bhopal, Vidhisha, Sehore, Sagar, Hoshangabad, Raisen, Narsinghpur",Zika Virus,130,02,28-10-18,01-11-18,Under Control,"Cases of Zika virus disease were reported from multiple districts of Madhya Pradesh i.e. Bhopal (53), Vidhisha (50), Sehore (21), Sagar (2), Hoshangabad (2), Raisen (1), Narsinghpur (1). Central level, State level and District level RRT were constituted to investigate the outbreak. House to house fever survey was initiated around the affected areas. Fogging, larval control and personal protective measures were initiated in the area. A total of 486 blood samples were collected and tested at AIIMS Bhopal, of which 130 were found positive by RT-PCR. A 18 year old male tested positive for Zika and died of coinfection with Dengue and JE, similarly another women of 23 years tested positive and died of multiorgan failure.",43,
26,MP/BPL/2018/44/1434,Madhya Pradesh,"Bhopal, Vidhisha, Sehore, Sagar, Hoshangabad, Raisen, Narsinghpur",Zika Virus,130,02,27-10-18,01-11-18,Under Control,"Cases of Zika virus disease were reported from multiple districts of Madhya Pradesh i.e. Bhopal (53), Vidhisha (50), Sehore (21), Sagar (2), Hoshangabad (2), Raisen (1), Narsinghpur (1). Central level, State level and District level RRT were constituted to investigate the outbreak. House to house fever survey was initiated around the affected areas. Fogging, larval control and personal protective measures were initiated in the area. A total of 486 blood samples were collected and tested at AIIMS Bhopal of which 130 were found positive by RT-PCR. A 18 year old male tested positive for Zika and died of coinfection with Dengue and JE, similarly another women of 23 years tested positive and died of multiorgan failure.",44,
16,KL/THI/2023/19/392,Kerala,Trivandrum,Zika Virus,02,00,02-05-23,11-05-23,Under Surveillance,"Cases reported from CHC Puthenthope, Veli Poundukadavu, District Trivandrum. Case presented with fever, headache and conjunctival congestion followed by rash. Three samples collected and sent to MCH Trivandrum and other two at IAV Thonnakkal RT-PCR result for Zika Virus and Dengue virus found to be positive. District RRT investigated the outbreak. Other family members (wife and daughter) of the 38-year- old male case also showed similar symptoms, but their test results were negative for Zika virus. Out of the two antenatal cases residing in neighboring flats showed similar complaints, one came positive for Zika virus. She was 32-year-old female. Breeding site was found in indoor plants and some containers near the parking area. Adult Aedes Egypticus mosquitoes were identified and collected from inside the flat. Fogging and source reduction activities were performed. Community awareness and health education given peripheral health team on the importance of sanitation and vector control measures.",19
43,KL/THI/2023/25/581,Kerala,Thiruvananthapu ram,Zika Virus,01,00,16-06-2023,19-06-2023,Under Surveillance,"Case reported from Thiruvananthapuram. Case presented with symptoms of fever and rashes. Tested positive for ZIKA (RTPCR) at KIMS lab. She lives with her husband and 2-year-old child. None of them has symptoms currently. District RRT investigated the outbreak. Health education was given. Case is a 27-year-old antenatal (16 weeks) female who was diagnosed at KIMS hospital, Trivandrum.",25
55,MH/MMS/2023/34/1070,Maharashtra,Mumbai,Zika Virus,1,0,10-08-23,,Under,Case was reported from Chembur West District Mumbai Suburban. He was admitted in Lal Dongar Dispensary. District RRT investigated the outbreak. Blood sample found positive for Zika Virus by RT-PCR testing at NIV Pune. Case was treated,34
30,MH/KOP/2023/36/1179,Maharashtra,Kolhapur,Zika Virus,3,0,04-09-23,06-09-23,Under Surveillance,"Cases were reported from Kagwade Mal, District Kolhapur. Cases presented with fever. Total 95 blood samples sent to NIV Pune. District RRT investigated the outbreak. 3 samples came positive for Zika IgM by ELISA. Cases were treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",36
18,KL/CNR/2023/44/1564,Kerala,Kannur,Zika Virus,5,0,31-10-23,05-11-23,Under Surveillance,"Cases were reported from Village Thalassery/ Pathiriyad (CT), Sub-District Thalassery, District Kannur. Cases presented with fever with rash, joint pain and redness of eyes. Total 13 blood samples were collected and sent to State PH lab Trivandrum further 28 samples were sent to for NIV, Alapuzha. 5 samples came positive for Zika virus by RT-PCR. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on vector borne diseases. Health education imparted regarding the spread of disease.",44
28,MH/KOP/2023/44/1574,Maharashtra,Kolhapur,Zika Virus,5,0,02-11-23,02-11-23,Under Surveillance,"Cases were reported from Sharda apartment, Nagala Park, Sub-District Karvir, District Kolhapur. Cases presented with fever. Total 461 blood samples were collected and sent to NIV Pune. District RRT investigated the outbreak. Cases were treated symptomatically. 5 samples came positive for Zika Virus by RT- PCR. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",44
13,KL/THI/2023/46/1644,Kerala,Thiruvananth apuram,Zika Virus,1,0,13-11-23,14-11-23,Under Surveillance,"Case was reported from Sub-District Nedumangad, District Thiruvananthapuram. A 36 year old male, presented with fever with rash. Serum sample was collected and sent to KIMS hospital. District RRT investigated the outbreak. Cases were treated with supportive measures. Blood sample found positive for Zika virus by PCR. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",46
14,KL/KOA/2022/45/887,Kerala,Kollam,Zika virus,01,0.0,08-11-22,11-11-22,Under Surveillance,"Case reported from Thrikkadavoor, Sakthikulangara, Ward 3 (Arulappanthuruth) Kollam Corporation. Case presented with cough, headache and weakness. One blood sample was sent for lab analysis to IAV, Thonnakal and was found positive for Zika virus by RT-PCR. District RRT investigated the outbreak. Health education was given.",45
13,KN/RCR/2022/49/970,Karnataka,Raichur,Zika Virus,01,0.0,15-11-22,09-12-22,Under Surveillance,"Cases reported from Village- Koli Camp, PHC/CHC- Kallur, Taluk- Manvi, District- Raichur. Patient had history of Fever, vomiting, loose stools & headache. One blood and Urine sample collected and sent to RCVRDL, NIV Pune, which tested positive for zika virus. District and state RRT investigated the outbreak. Health education was given. Larva Survey, source reduction activity, fever surveillance, indoor fogging was done. Fever clinic opened in Anganwadi center.",49
2,KL/THI/2021/20/0187,Kerala,Trivandrum,Zika Virus,65,00,15-05-21,20-05-21,Under Surveillance,"Cases reported from Village Anayara, HSC Poonthura, PHC Kadakampalli, Block KIMS Hospital Trivandrum. Blood samples were collected and sent for lab analysis and they tested positive for Zika virus by PCR technique. District RRT investigated the outbreak. Health Education was given.",20
