Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
47,MH/SIN/2018/06/0173,Maharashtra,Sindhudurg (Kudal),Kyasanur Forest Disease,05,00,15-01-18,,Under Surveillance,"Cases reported from Village Panturli, SC Kudase, PHC Talkat, Taluk Dodamarg. District RRT investigated the outbreak. House to house fever survey done. 09 samples collected for Malaria at PHC Talkat were negative for malaria and positive for KFD. Rapid fever survey and use of Larvicides for Tick control was done. All cases treated locally. Source reduction activities undertaken. Health education given.",6,
29,MH/SIN/2018/12/364,Maharashtra,Sindhudurg (Kudal),Kyasanur Forest Disease,05,02,11-03-18,,Under Surveillance,"Cases reported from Village Dongarpal. SC Netarde, PHC Banda, Taluk Sawantwadi. District RRT investigated the outbreak. House to house fever survey done. 18 samples tested at PHC Talkat were negative for Malaria. 05 samples sent to Manipal Laboratory, Udapi were positive for KFD. All cases treated symptomatically. Source reduction, larval survey and other vector control measures were done.",12,
15,KN/CKM/2023/05/096,Karnataka,Chikkamagaluru,Kyasanur Forest Disease,01,00,21-01-23,21-01-23,Under Control,"Case reported from Village B Kanburu/Jogimakki, PHC/CHC Balehonnuru/Kattinamane, Taluk NR Pura, District Chikkamagaluru. Case presented with fever and weakness.One blood was sent to VDL, Shivamogga and six blood samples from suspected cases and Monkey necropsy samples were sent to VDL, Shivamogga. One blood sample was found positive for KFD by IgM ELISA. District RRT investigated the outbreak. Fever survey was done. Health education was given.",5
17,5.,Karnataka,Shimoga,xviii. Kyasanur Forest Disease,112,0,05-01-15,,Under Surveillance,"Cases of fever reported from several PHCs of Block Thithahalli, Distt Shimoga. A total of 112 cases and no deaths were reported since 5 Jan 2015. District RRT investigated the outbreak and house to house fever survey done. A total of 112 blood samples tested; 32 samples were positive for KFD by PCR at NIV Pune. Few monkey deaths were also reported from affected area. All cases had history of going to forest for different purposes. 72 tick samples were also collected and sent to NIV Pune; result awaited. Vaccination against KFD was done in the community and tick repellant oil (DMP) was distributed. Health education given regarding personal protection.",11
36,KN/SHI/2019/01/33,Karnataka,Shivamogga,Kyasanur Forest Disease,17,06,14-12-18,,Under Control,Cases 24 Monkey specimens sent symptomatically. Health education given.,1
22,KL/WYN/2019/04/0100,Kerala,Wayand,Kyasanur Forest Disease,02,00,23-01-19,,Under Surveillance,"Cases reported from Villages Thirunelli, Thrisseleri, SC Aranapara and Bavali, PHC Appapara, Block Manathavady. District RRT investigated the outbreak. House to house survey done. 2 serum samples collected and sent to MCVR were positive for KFD virus (PCR Positive). Surveillance of monkey death surrounding 2 Km of affected area was carried out. 350 doses of KFD vaccine procured from Shimoga and vaccination done in the affected area. Tick surveillance done in monkey death reported areas and collected ticks were send to NIV Pune; result awaited. BB emulsion distributed in affected area. All cases treated symptomatically. Health education given.",4
32,TN/UDM/2019/17/0443,Tamil Nadu,The Nilgris,Kyasanur Forest Disease,01,00,27-04-19,27-04-19,Under Surveillance,"Case reported from Village Amaikulam, HSC Marapalam, UPHC Nelliyalam, Block Gudalur. District RRT investigated the outbreak. House to house survey done. 1 serum sample collected sent to MCVR Gudalur GH; was positive for KFD Positive. Symptomatic treatment given. Health education given.",17
3,KL/WYN/2022/05/020,Kerala,Wayanad,Kyasanur Forest Disease,01,0.0,02-02-22,03-02-22,Under Surveillance,"Case reported from Mananthavadi, PHC Begur, Panavalli, Thirunelli, District Wayanad. The case was a 24-year-old male who was engaged coffee bean plucking in the nearby forest. He presented with developed loose stool and was admitted to the local hospital for further diagnosis and treatment. 01 blood investigation, Kyasanur Forest Disease by RT PCR. District RRT investigated the outbreak. Health education was given.in fever and myalgia, later he sample was sent for further it was found to be positive for",5
7,KL/WYN/2022/05/020,Kerala,Wayanad,Kyasanur Forest Disease,01,0.0,02-02-22,03-02-22,Under Surveillance,"Case reported from Mananthavadi, PHC Begur, Panavalli, Thirunelli, District Wayanad. The case was a 24-year-old male who was engaged coffee bean plucking in the nearby forest. He presented with developed loose stool and was admitted to the local hospital for further diagnosis and treatment. 01 blood investigation, Kyasanur Forest Disease by RT PCR. District RRT investigated the outbreak. Health education was given.in fever and myalgia, later he sample was sent for further it was found to be positive for",5
48,KN/SHI/2022/19/268,Karnataka,Shivamogga,Kyasanur Forest Disease,04,1.0,03-05-22,,Under Control,"Cases reported from Village Gejjenahalli, PHC Harnahalli. Cases presented with fever, vomitting and bodyache. District RRT investigated the outbreak and house to house active case surveillance was done in affected area. DMP Oil was distributed among the households and health education was given on the nature of the disease and its preventive measures.",19
30,KN/KRW/2022/20/299,Karnataka,Uttar Kannad,Kyasanur Forest Disease,01,1.0,21-04-22,,Completed,"Cases reported from- SIDDAPUR Taluk, Bilagi PHC, HALAGERI Village. Case presented with headache and fever. The deceased case was an 85 year old female. Patient was found positive for KFD by RTPCR.",20
7,,Karnataka,Shimoga,vii Kyasanur Forest Disease,12 ( lab confir med),0,08-02-14,09-02-14,Under Surveillance,"Outbreak reported from Villages/PHC’s Konandur, Kannagi, Malur, Block Thirthalli, District Shimoga. District RRT investigated the outbreak. House to house fever survey done. Affected villages are surrounded by forest. 2 deaths of monkey were reported. People go to forest to collect fire wood. Agriculture is the main occupation of the community. Out of 35 serum samples collected and sent o NIV, Pune, 12 samples were positive for Kyasanur Forest Disease (RT PCR). Gram Panchayat was sensitized regarding prevention and control measures. Health education given regarding personal protection.",6
15,,Kerala,Wayanad,xv. Kyasanur Forest Disease,6,0,11-3-14,16-3-14,Under surveillance,"Cases of fever and body ache reported from Village/PHC Noolpuzha, SC Muthanga, Block Bathery, District Wayanad.District RRT investigated the outbreak. Active search for cases done. All affected cases are female workers with history of working in forest area and tick bites. Out of 7 blood samples tested 1 was positive for KFD. Health education given regarding personal protection.",11
33,2.,Karnataka,Shimoga,ii. Kyasanur Forest Disease?,86,0,11-3-14,,Under control,"Outbreak reported from Villages Hadigallu, Bandikoppa, Banvikaisaru, Tanigebylu, Kannangi,Ganimakki,Dobylur Bellur ,Jaddinagadde, PHC/CHC Thirthalli , District Shimoga .District RRT investigated the outbreak. House to house survey done. Affected villages are surrounded by forest. Monkey deaths were reported .People go to forest for collection of wood and agriculture is the main occupation of the community. 86 serum samples sent to NIV, Pune; result awaited. Gram Panchayat was sensitized regarding prevention and control measures. Health education given regarding personal protection.",11
31,16 .,Kerala,Malappuram,Kyasanur Forest Disease,4,0,06-05-201 4,Under surveillance,"Cases reported from Block Chungathara, Village /PHC/ SC Karulai, district Malappuram. All cases were reported from tribal area of a reserve forest. The cases tested positive for KFD at NIV Pune by Ig M ELISA and RTPCR. All the cases were above 15 years of age. House to house survey done to find new cases.",,22
